Date_Reported,Cumulative_Cases
21/07/2024,16976
28/07/2024,16976
04/08/2024,16976
11/08/2024,16989
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,1
22/03/2020,9
29/03/2020,74
05/04/2020,100
12/04/2020,109
19/04/2020,114
26/04/2020,115
03/05/2020,116
10/05/2020,116
17/05/2020,116
24/05/2020,116
31/05/2020,116
07/06/2020,117
14/06/2020,117
21/06/2020,123
28/06/2020,124
05/07/2020,130
12/07/2020,133
19/07/2020,136
26/07/2020,147
02/08/2020,173
09/08/2020,225
16/08/2020,474
23/08/2020,899
30/08/2020,1577
06/09/2020,2142
13/09/2020,2892
20/09/2020,3739
27/09/2020,4285
04/10/2020,4709
11/10/2020,5021
18/10/2020,5241
25/10/2020,5487
01/11/2020,5668
08/11/2020,5798
15/11/2020,5980
22/11/2020,6261
29/11/2020,6586
06/12/2020,6735
13/12/2020,6852
20/12/2020,6955
27/12/2020,7097
03/01/2021,7158
10/01/2021,7219
17/01/2021,7343
24/01/2021,7456
31/01/2021,7533
07/02/2021,7607
14/02/2021,7637
21/02/2021,7666
28/02/2021,7704
07/03/2021,7729
14/03/2021,7769
21/03/2021,7821
28/03/2021,7939
04/04/2021,8116
11/04/2021,8323
18/04/2021,8742
25/04/2021,9487
02/05/2021,10824
09/05/2021,12720
16/05/2021,15379
23/05/2021,18935
30/05/2021,22620
06/06/2021,25801
13/06/2021,28106
20/06/2021,30183
27/06/2021,31775
04/07/2021,33153
11/07/2021,34402
18/07/2021,35679
25/07/2021,37065
01/08/2021,38557
08/08/2021,39835
15/08/2021,41528
22/08/2021,42839
29/08/2021,43999
05/09/2021,45300
12/09/2021,46735
19/09/2021,48143
26/09/2021,49688
03/10/2021,50903
10/10/2021,52263
17/10/2021,53689
24/10/2021,55203
31/10/2021,57121
07/11/2021,58581
14/11/2021,61519
21/11/2021,64893
28/11/2021,69008
05/12/2021,73759
12/12/2021,79237
19/12/2021,84793
26/12/2021,88944
02/01/2022,91899
09/01/2022,96555
16/01/2022,99780
23/01/2022,105969
30/01/2022,110741
06/02/2022,113898
13/02/2022,119226
20/02/2022,123157
27/02/2022,126934
06/03/2022,129963
13/03/2022,132383
20/03/2022,134445
27/03/2022,136561
03/04/2022,138159
10/04/2022,139973
17/04/2022,141853
24/04/2022,143884
01/05/2022,147450
08/05/2022,150481
15/05/2022,153471
22/05/2022,157363
29/05/2022,160493
05/06/2022,162441
12/06/2022,164315
19/06/2022,165600
26/06/2022,166576
03/07/2022,167300
10/07/2022,168039
17/07/2022,169028
24/07/2022,169930
31/07/2022,171172
07/08/2022,172576
14/08/2022,174552
21/08/2022,176468
28/08/2022,178111
04/09/2022,179457
11/09/2022,180972
18/09/2022,182043
25/09/2022,182597
02/10/2022,183181
09/10/2022,183824
16/10/2022,184261
23/10/2022,184524
30/10/2022,184713
06/11/2022,184854
13/11/2022,184949
20/11/2022,185094
27/11/2022,185237
04/12/2022,185377
11/12/2022,185528
18/12/2022,185708
25/12/2022,185882
01/01/2023,186033
08/01/2023,186279
15/01/2023,186685
22/01/2023,187204
29/01/2023,187585
05/02/2023,187908
12/02/2023,188199
19/02/2023,188511
26/02/2023,188737
05/03/2023,189296
12/03/2023,189918
19/03/2023,190285
26/03/2023,190735
02/04/2023,191007
09/04/2023,191007
16/04/2023,191257
23/04/2023,191350
30/04/2023,191350
07/05/2023,191496
14/05/2023,191496
21/05/2023,191496
28/05/2023,191496
04/06/2023,191496
11/06/2023,191496
18/06/2023,191496
25/06/2023,191496
02/07/2023,191496
09/07/2023,191496
16/07/2023,191496
23/07/2023,191496
30/07/2023,191496
06/08/2023,191496
13/08/2023,191496
20/08/2023,191496
27/08/2023,191496
03/09/2023,191496
10/09/2023,191496
17/09/2023,191496
24/09/2023,191496
01/10/2023,191496
08/10/2023,191496
15/10/2023,191496
22/10/2023,191496
29/10/2023,191496
05/11/2023,191496
12/11/2023,191496
19/11/2023,191496
26/11/2023,191496
03/12/2023,191496
10/12/2023,191496
17/12/2023,191496
24/12/2023,191496
31/12/2023,191496
07/01/2024,191496
14/01/2024,191496
21/01/2024,191496
28/01/2024,191496
04/02/2024,191496
11/02/2024,191496
18/02/2024,191496
25/02/2024,191496
03/03/2024,191496
10/03/2024,191496
17/03/2024,191496
24/03/2024,191496
31/03/2024,191496
07/04/2024,191496
14/04/2024,191496
21/04/2024,191496
28/04/2024,191496
05/05/2024,191496
12/05/2024,191496
19/05/2024,191496
26/05/2024,191496
02/06/2024,191496
09/06/2024,191496
16/06/2024,191496
23/06/2024,191496
30/06/2024,191496
07/07/2024,191496
14/07/2024,191496
21/07/2024,191496
28/07/2024,191496
04/08/2024,191496
11/08/2024,191496
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,1
15/03/2020,18
22/03/2020,60
29/03/2020,278
05/04/2020,553
12/04/2020,685
19/04/2020,866
26/04/2020,939
03/05/2020,1009
10/05/2020,1030
17/05/2020,1035
24/05/2020,1048
31/05/2020,1076
07/06/2020,1087
14/06/2020,1094
21/06/2020,1156
28/06/2020,1168
05/07/2020,1186
12/07/2020,1245
19/07/2020,1348
26/07/2020,1443
02/08/2020,1552
09/08/2020,1678
16/08/2020,2023
23/08/2020,2738
30/08/2020,3572
06/09/2020,4776
13/09/2020,6635
20/09/2020,9736
27/09/2020,15178
04/10/2020,20944
11/10/2020,31259
18/10/2020,40542
25/10/2020,50405
01/11/2020,59813
08/11/2020,69543
15/11/2020,79339
22/11/2020,87471
29/11/2020,94980
06/12/2020,102991
13/12/2020,110393
20/12/2020,119151
27/12/2020,130230
03/01/2021,141979
10/01/2021,157514
17/01/2021,177231
24/01/2021,195314
31/01/2021,207468
07/02/2021,216176
14/02/2021,222504
21/02/2021,227643
28/02/2021,232615
07/03/2021,237028
14/03/2021,241257
21/03/2021,245405
28/03/2021,249703
04/04/2021,258335
11/04/2021,270297
18/04/2021,283976
25/04/2021,298572
02/05/2021,310734
09/05/2021,319512
16/05/2021,325832
23/05/2021,334099
30/05/2021,343374
06/06/2021,353782
13/06/2021,367047
20/06/2021,381175
27/06/2021,403493
04/07/2021,438945
11/07/2021,491021
18/07/2021,540798
25/07/2021,569289
01/08/2021,592881
08/08/2021,610660
15/08/2021,623940
22/08/2021,640897
29/08/2021,660587
05/09/2021,674047
12/09/2021,685019
19/09/2021,699928
26/09/2021,704914
03/10/2021,707983
10/10/2021,709637
17/10/2021,710773
24/10/2021,711693
31/10/2021,712581
07/11/2021,713254
14/11/2021,715637
21/11/2021,716183
28/11/2021,717163
05/12/2021,718278
12/12/2021,719434
19/12/2021,720853
26/12/2021,722795
02/01/2022,727843
09/01/2022,741259
16/01/2022,780746
23/01/2022,846761
30/01/2022,901107
06/02/2022,940223
13/02/2022,964957
20/02/2022,986336
27/02/2022,997088
06/03/2022,1005167
13/03/2022,1029228
20/03/2022,1029762
27/03/2022,1033731
03/04/2022,1035884
10/04/2022,1037358
17/04/2022,1038668
24/04/2022,1039532
01/05/2022,1040193
08/05/2022,1040712
15/05/2022,1041789
22/05/2022,1041789
29/05/2022,1042362
05/06/2022,1042872
12/06/2022,1043540
19/06/2022,1046703
26/06/2022,1046703
03/07/2022,1052180
10/07/2022,1066127
17/07/2022,1087030
24/07/2022,1114370
31/07/2022,1128693
07/08/2022,1134660
14/08/2022,1139241
21/08/2022,1141773
28/08/2022,1143167
04/09/2022,1143862
11/09/2022,1144824
18/09/2022,1145163
25/09/2022,1145345
02/10/2022,1145686
09/10/2022,1145829
16/10/2022,1145930
23/10/2022,1146044
30/10/2022,1146152
06/11/2022,1146593
13/11/2022,1146702
20/11/2022,1146799
27/11/2022,1146991
04/12/2022,1147072
11/12/2022,1147145
18/12/2022,1147282
25/12/2022,1147477
01/01/2023,1147571
08/01/2023,1147645
15/01/2023,1150114
22/01/2023,1150217
29/01/2023,1150278
05/02/2023,1150356
12/02/2023,1150477
19/02/2023,1150606
26/02/2023,1150793
05/03/2023,1150962
12/03/2023,1151126
19/03/2023,1151333
26/03/2023,1151593
02/04/2023,1151832
09/04/2023,1152033
16/04/2023,1152262
23/04/2023,1152483
30/04/2023,1152612
07/05/2023,1152877
14/05/2023,1153063
21/05/2023,1153161
28/05/2023,1153261
04/06/2023,1153323
11/06/2023,1153361
18/06/2023,1153361
25/06/2023,1153361
02/07/2023,1153361
09/07/2023,1153361
16/07/2023,1153361
23/07/2023,1153361
30/07/2023,1153361
06/08/2023,1153361
13/08/2023,1153361
20/08/2023,1153361
27/08/2023,1153361
03/09/2023,1153361
10/09/2023,1153361
17/09/2023,1153361
24/09/2023,1153361
01/10/2023,1153361
08/10/2023,1153361
15/10/2023,1153361
22/10/2023,1153361
29/10/2023,1153361
05/11/2023,1153361
12/11/2023,1153361
19/11/2023,1153361
26/11/2023,1153361
03/12/2023,1153361
10/12/2023,1153361
17/12/2023,1153361
24/12/2023,1153361
31/12/2023,1153361
07/01/2024,1153361
14/01/2024,1153361
21/01/2024,1153361
28/01/2024,1153361
04/02/2024,1153361
11/02/2024,1153361
18/02/2024,1153361
25/02/2024,1153361
03/03/2024,1153361
10/03/2024,1153361
17/03/2024,1153361
24/03/2024,1153361
31/03/2024,1153361
07/04/2024,1153361
14/04/2024,1153361
21/04/2024,1153361
28/04/2024,1153361
05/05/2024,1153361
12/05/2024,1153361
19/05/2024,1153361
26/05/2024,1153361
02/06/2024,1153361
09/06/2024,1153361
16/06/2024,1153361
23/06/2024,1153361
30/06/2024,1153361
07/07/2024,1153361
14/07/2024,1153361
21/07/2024,1153361
28/07/2024,1153361
04/08/2024,1153361
11/08/2024,1153361
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,6
22/03/2020,947
29/03/2020,7402
05/04/2020,23934
12/04/2020,52167
19/04/2020,82329
26/04/2020,107773
03/05/2020,124375
10/05/2020,137115
17/05/2020,148067
24/05/2020,155686
31/05/2020,163103
07/06/2020,169218
14/06/2020,176677
21/06/2020,186493
28/06/2020,195883
05/07/2020,204610
12/07/2020,211981
19/07/2020,218717
26/07/2020,225173
02/08/2020,265519
09/08/2020,320382
16/08/2020,375987
23/08/2020,432012
30/08/2020,489154
06/09/2020,547428
13/09/2020,605945
20/09/2020,664768
27/09/2020,723496
04/10/2020,780654
11/10/2020,838781
18/10/2020,897538
25/10/2020,958754
01/11/2020,1021447
08/11/2020,1084929
15/11/2020,1151355
22/11/2020,1228219
29/11/2020,1371148
06/12/2020,1590694
13/12/2020,1809809
20/12/2020,2004285
27/12/2020,2133373
03/01/2021,2232035
10/01/2021,2317118
17/01/2021,2380665
24/01/2021,2424328
31/01/2021,2470901
07/02/2021,2524786
14/02/2021,2579896
21/02/2021,2631876
28/02/2021,2693164
07/03/2021,2769230
14/03/2021,2866012
21/03/2021,2992694
28/03/2021,3179115
04/04/2021,3445052
11/04/2021,3798333
18/04/2021,4212645
25/04/2021,4591416
02/05/2021,4849408
09/05/2021,5016141
16/05/2021,5106862
23/05/2021,5178648
30/05/2021,5235978
06/06/2021,5282594
13/06/2021,5325435
20/06/2021,5365208
27/06/2021,5404144
04/07/2021,5440368
11/07/2021,5476294
18/07/2021,5522039
25/07/2021,5587378
01/08/2021,5727045
08/08/2021,5895841
15/08/2021,6059806
22/08/2021,6197041
29/08/2021,6329549
05/09/2021,6478663
12/09/2021,6636899
19/09/2021,6820861
26/09/2021,7013639
03/10/2021,7210916
10/10/2021,7416182
17/10/2021,7630163
24/10/2021,7827013
31/10/2021,8009040
07/11/2021,8206375
14/11/2021,8386542
21/11/2021,8550377
28/11/2021,8724400
05/12/2021,8881760
12/12/2021,9022223
19/12/2021,9154209
26/12/2021,9286986
02/01/2022,9519281
09/01/2022,9916725
16/01/2022,10403064
23/01/2022,10881626
30/01/2022,11438476
06/02/2022,12150567
13/02/2022,12834534
20/02/2022,13434130
27/02/2022,13975389
06/03/2022,14326217
13/03/2022,14534239
20/03/2022,14680836
27/03/2022,14789483
03/04/2022,14885710
10/04/2022,14953365
17/04/2022,14991669
24/04/2022,15016270
01/05/2022,15032093
08/05/2022,15041899
15/05/2022,15053168
22/05/2022,15062393
29/05/2022,15070000
05/06/2022,15077320
12/06/2022,15084875
19/06/2022,15095831
26/06/2022,15122466
03/07/2022,15179580
10/07/2022,15296676
17/07/2022,15523208
24/07/2022,15888630
31/07/2022,16294951
07/08/2022,16527205
14/08/2022,16670982
21/08/2022,16751004
28/08/2022,16796886
04/09/2022,16829077
11/09/2022,16851518
18/09/2022,16872929
25/09/2022,16895658
02/10/2022,16918774
09/10/2022,16937497
16/10/2022,16952979
23/10/2022,16964787
30/10/2022,16975870
06/11/2022,16989378
13/11/2022,17004677
20/11/2022,17004677
27/11/2022,17004677
04/12/2022,17004677
11/12/2022,17004677
18/12/2022,17004677
25/12/2022,17004677
01/01/2023,17004677
08/01/2023,17004677
15/01/2023,17004677
22/01/2023,17004677
29/01/2023,17004677
05/02/2023,17004677
12/02/2023,17004677
19/02/2023,17004677
26/02/2023,17004677
05/03/2023,17004677
12/03/2023,17004677
19/03/2023,17004677
26/03/2023,17004677
02/04/2023,17004677
09/04/2023,17004677
16/04/2023,17004677
23/04/2023,17004677
30/04/2023,17004677
07/05/2023,17004677
14/05/2023,17004677
21/05/2023,17004677
28/05/2023,17004677
04/06/2023,17004677
11/06/2023,17004677
18/06/2023,17004677
25/06/2023,17004677
02/07/2023,17004677
09/07/2023,17004677
16/07/2023,17004677
23/07/2023,17004677
30/07/2023,17004677
06/08/2023,17004677
13/08/2023,17004677
20/08/2023,17004677
27/08/2023,17004677
03/09/2023,17004677
10/09/2023,17004677
17/09/2023,17004677
24/09/2023,17004677
01/10/2023,17004677
08/10/2023,17004677
15/10/2023,17004677
22/10/2023,17004677
29/10/2023,17004677
05/11/2023,17004678
12/11/2023,17004680
19/11/2023,17004683
26/11/2023,17004683
03/12/2023,17004685
10/12/2023,17004687
17/12/2023,17004688
24/12/2023,17004689
31/12/2023,17004690
07/01/2024,17004693
14/01/2024,17004697
21/01/2024,17004698
28/01/2024,17004702
04/02/2024,17004705
11/02/2024,17004707
18/02/2024,17004708
25/02/2024,17004710
03/03/2024,17004711
10/03/2024,17004711
17/03/2024,17004712
24/03/2024,17004714
31/03/2024,17004714
07/04/2024,17004714
14/04/2024,17004714
21/04/2024,17004714
28/04/2024,17004714
05/05/2024,17004714
12/05/2024,17004714
19/05/2024,17004716
26/05/2024,17004717
02/06/2024,17004717
09/06/2024,17004717
16/06/2024,17004717
23/06/2024,17004717
30/06/2024,17004717
07/07/2024,17004717
14/07/2024,17004718
21/07/2024,17004718
28/07/2024,17004718
04/08/2024,17004718
11/08/2024,17004720
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,0
22/03/2020,0
29/03/2020,0
05/04/2020,0
12/04/2020,0
19/04/2020,0
26/04/2020,0
03/05/2020,0
10/05/2020,0
17/05/2020,0
24/05/2020,0
31/05/2020,0
07/06/2020,0
14/06/2020,0
21/06/2020,0
28/06/2020,0
05/07/2020,0
12/07/2020,0
19/07/2020,0
26/07/2020,0
02/08/2020,0
09/08/2020,0
16/08/2020,0
23/08/2020,0
30/08/2020,0
06/09/2020,0
13/09/2020,0
20/09/2020,0
27/09/2020,0
04/10/2020,0
11/10/2020,0
18/10/2020,0
25/10/2020,0
01/11/2020,0
08/11/2020,0
15/11/2020,0
22/11/2020,0
29/11/2020,0
06/12/2020,0
13/12/2020,0
20/12/2020,0
27/12/2020,0
03/01/2021,0
10/01/2021,0
17/01/2021,0
24/01/2021,0
31/01/2021,0
07/02/2021,0
14/02/2021,0
21/02/2021,0
28/02/2021,0
07/03/2021,0
14/03/2021,0
21/03/2021,0
28/03/2021,0
04/04/2021,0
11/04/2021,0
18/04/2021,0
25/04/2021,0
02/05/2021,0
09/05/2021,0
16/05/2021,0
23/05/2021,0
30/05/2021,0
06/06/2021,0
13/06/2021,0
20/06/2021,0
27/06/2021,0
04/07/2021,0
11/07/2021,0
18/07/2021,0
25/07/2021,0
01/08/2021,0
08/08/2021,0
15/08/2021,0
22/08/2021,0
29/08/2021,0
05/09/2021,0
12/09/2021,0
19/09/2021,0
26/09/2021,0
03/10/2021,0
10/10/2021,0
17/10/2021,0
24/10/2021,0
31/10/2021,0
07/11/2021,0
14/11/2021,0
21/11/2021,0
28/11/2021,0
05/12/2021,0
12/12/2021,0
19/12/2021,0
26/12/2021,0
02/01/2022,0
09/01/2022,0
16/01/2022,0
23/01/2022,0
30/01/2022,0
06/02/2022,0
13/02/2022,0
20/02/2022,0
27/02/2022,0
06/03/2022,0
13/03/2022,0
20/03/2022,0
27/03/2022,0
03/04/2022,0
10/04/2022,0
17/04/2022,0
24/04/2022,0
01/05/2022,0
08/05/2022,0
15/05/2022,0
22/05/2022,0
29/05/2022,0
05/06/2022,0
12/06/2022,0
19/06/2022,0
26/06/2022,0
03/07/2022,0
10/07/2022,0
17/07/2022,0
24/07/2022,0
31/07/2022,0
07/08/2022,0
14/08/2022,0
21/08/2022,0
28/08/2022,0
04/09/2022,0
11/09/2022,0
18/09/2022,0
25/09/2022,0
02/10/2022,0
09/10/2022,0
16/10/2022,0
23/10/2022,0
30/10/2022,0
06/11/2022,0
13/11/2022,0
20/11/2022,0
27/11/2022,0
04/12/2022,0
11/12/2022,0
18/12/2022,0
25/12/2022,0
01/01/2023,0
08/01/2023,0
15/01/2023,0
22/01/2023,0
29/01/2023,0
05/02/2023,0
12/02/2023,0
19/02/2023,0
26/02/2023,0
05/03/2023,0
12/03/2023,0
19/03/2023,0
26/03/2023,0
02/04/2023,0
09/04/2023,0
16/04/2023,0
23/04/2023,0
30/04/2023,0
07/05/2023,0
14/05/2023,0
21/05/2023,0
28/05/2023,0
04/06/2023,0
11/06/2023,0
18/06/2023,0
25/06/2023,0
02/07/2023,0
09/07/2023,0
16/07/2023,0
23/07/2023,0
30/07/2023,0
06/08/2023,0
13/08/2023,0
20/08/2023,0
27/08/2023,0
03/09/2023,0
10/09/2023,0
17/09/2023,0
24/09/2023,0
01/10/2023,0
08/10/2023,0
15/10/2023,0
22/10/2023,0
29/10/2023,0
05/11/2023,0
12/11/2023,0
19/11/2023,0
26/11/2023,0
03/12/2023,0
10/12/2023,0
17/12/2023,0
24/12/2023,0
31/12/2023,0
07/01/2024,0
14/01/2024,0
21/01/2024,0
28/01/2024,0
04/02/2024,0
11/02/2024,0
18/02/2024,0
25/02/2024,0
03/03/2024,0
10/03/2024,0
17/03/2024,0
24/03/2024,0
31/03/2024,0
07/04/2024,0
14/04/2024,0
21/04/2024,0
28/04/2024,0
05/05/2024,0
12/05/2024,0
19/05/2024,0
26/05/2024,0
02/06/2024,0
09/06/2024,0
16/06/2024,0
23/06/2024,0
30/06/2024,0
07/07/2024,0
14/07/2024,0
21/07/2024,0
28/07/2024,0
04/08/2024,0
11/08/2024,0
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,0
22/03/2020,0
29/03/2020,2
05/04/2020,5
12/04/2020,8
19/04/2020,11
26/04/2020,11
03/05/2020,12
10/05/2020,12
17/05/2020,12
24/05/2020,12
31/05/2020,12
07/06/2020,12
14/06/2020,12
21/06/2020,12
28/06/2020,16
05/07/2020,45
12/07/2020,69
19/07/2020,75
26/07/2020,92
02/08/2020,114
09/08/2020,170
16/08/2020,274
23/08/2020,347
30/08/2020,490
06/09/2020,591
13/09/2020,641
20/09/2020,667
27/09/2020,680
04/10/2020,695
11/10/2020,695
18/10/2020,697
25/10/2020,699
01/11/2020,703
08/11/2020,707
15/11/2020,716
22/11/2020,740
29/11/2020,748
06/12/2020,755
13/12/2020,769
20/12/2020,789
27/12/2020,844
03/01/2021,908
10/01/2021,965
17/01/2021,1079
24/01/2021,1244
31/01/2021,1459
07/02/2021,1654
14/02/2021,1833
21/02/2021,1998
28/02/2021,2099
07/03/2021,2172
14/03/2021,2200
21/03/2021,2290
28/03/2021,2325
04/04/2021,2344
11/04/2021,2344
18/04/2021,2369
25/04/2021,2376
02/05/2021,2390
09/05/2021,2402
16/05/2021,2404
23/05/2021,2408
30/05/2021,2412
06/06/2021,2420
13/06/2021,2421
20/06/2021,2423
27/06/2021,2424
04/07/2021,2425
11/07/2021,2430
18/07/2021,2446
25/07/2021,2462
01/08/2021,2484
08/08/2021,2514
15/08/2021,2562
22/08/2021,2607
29/08/2021,2637
05/09/2021,2692
12/09/2021,2753
19/09/2021,2800
26/09/2021,2830
03/10/2021,2859
10/10/2021,2890
17/10/2021,2922
24/10/2021,2951
31/10/2021,2980
07/11/2021,3011
14/11/2021,3031
21/11/2021,3076
28/11/2021,3096
05/12/2021,3103
12/12/2021,3130
19/12/2021,3163
26/12/2021,3235
02/01/2022,3408
09/01/2022,3880
16/01/2022,4956
23/01/2022,5524
30/01/2022,5692
06/02/2022,5778
13/02/2022,5823
20/02/2022,5843
27/02/2022,5855
06/03/2022,5867
13/03/2022,5874
20/03/2022,5874
27/03/2022,5888
03/04/2022,5910
10/04/2022,5923
17/04/2022,5936
24/04/2022,5941
01/05/2022,5963
08/05/2022,5995
15/05/2022,6046
22/05/2022,6097
29/05/2022,6123
05/06/2022,6148
12/06/2022,6160
19/06/2022,6189
26/06/2022,6211
03/07/2022,6219
10/07/2022,6234
17/07/2022,6255
24/07/2022,6279
31/07/2022,6303
07/08/2022,6328
14/08/2022,6338
21/08/2022,6351
28/08/2022,6359
04/09/2022,6369
11/09/2022,6372
18/09/2022,6380
25/09/2022,6380
02/10/2022,6380
09/10/2022,6380
16/10/2022,6380
23/10/2022,6380
30/10/2022,6429
06/11/2022,6431
13/11/2022,6438
20/11/2022,6440
27/11/2022,6446
04/12/2022,6446
11/12/2022,6446
18/12/2022,6463
25/12/2022,6479
01/01/2023,6479
08/01/2023,6479
15/01/2023,6479
22/01/2023,6522
29/01/2023,6522
05/02/2023,6537
12/02/2023,6544
19/02/2023,6551
26/02/2023,6551
05/03/2023,6557
12/03/2023,6561
19/03/2023,6562
26/03/2023,6565
02/04/2023,6565
09/04/2023,6565
16/04/2023,6565
23/04/2023,6565
30/04/2023,6565
07/05/2023,6588
14/05/2023,6588
21/05/2023,6593
28/05/2023,6595
04/06/2023,6598
11/06/2023,6602
18/06/2023,6604
25/06/2023,6608
02/07/2023,6612
09/07/2023,6616
16/07/2023,6620
23/07/2023,6625
30/07/2023,6641
06/08/2023,6644
13/08/2023,6646
20/08/2023,6649
27/08/2023,6651
03/09/2023,6651
10/09/2023,6651
17/09/2023,6651
24/09/2023,6651
01/10/2023,6651
08/10/2023,6666
15/10/2023,6666
22/10/2023,6667
29/10/2023,6672
05/11/2023,6672
12/11/2023,6672
19/11/2023,6695
26/11/2023,6696
03/12/2023,6697
10/12/2023,6703
17/12/2023,6710
24/12/2023,6710
31/12/2023,6710
07/01/2024,6710
14/01/2024,6720
21/01/2024,6728
28/01/2024,6734
04/02/2024,6734
11/02/2024,6744
18/02/2024,6744
25/02/2024,6744
03/03/2024,6747
10/03/2024,6747
17/03/2024,6747
24/03/2024,6751
31/03/2024,6751
07/04/2024,6751
14/04/2024,6751
21/04/2024,6751
28/04/2024,6751
05/05/2024,6751
12/05/2024,6751
19/05/2024,6751
26/05/2024,6751
02/06/2024,6751
09/06/2024,6751
16/06/2024,6752
23/06/2024,6763
30/06/2024,6776
07/07/2024,6795
14/07/2024,6801
21/07/2024,6805
28/07/2024,6805
04/08/2024,6805
11/08/2024,6805
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,0
22/03/2020,0
29/03/2020,0
05/04/2020,0
12/04/2020,0
19/04/2020,0
26/04/2020,0
03/05/2020,0
10/05/2020,0
17/05/2020,0
24/05/2020,0
31/05/2020,0
07/06/2020,0
14/06/2020,0
21/06/2020,0
28/06/2020,0
05/07/2020,0
12/07/2020,0
19/07/2020,0
26/07/2020,0
02/08/2020,0
09/08/2020,0
16/08/2020,0
23/08/2020,0
30/08/2020,0
06/09/2020,0
13/09/2020,0
20/09/2020,0
27/09/2020,0
04/10/2020,0
11/10/2020,0
18/10/2020,0
25/10/2020,0
01/11/2020,0
08/11/2020,0
15/11/2020,0
22/11/2020,0
29/11/2020,0
06/12/2020,0
13/12/2020,0
20/12/2020,0
27/12/2020,0
03/01/2021,0
10/01/2021,0
17/01/2021,0
24/01/2021,0
31/01/2021,0
07/02/2021,0
14/02/2021,0
21/02/2021,0
28/02/2021,0
07/03/2021,0
14/03/2021,0
21/03/2021,0
28/03/2021,0
04/04/2021,0
11/04/2021,0
18/04/2021,0
25/04/2021,0
02/05/2021,0
09/05/2021,0
16/05/2021,0
23/05/2021,0
30/05/2021,0
06/06/2021,0
13/06/2021,0
20/06/2021,0
27/06/2021,0
04/07/2021,0
11/07/2021,0
18/07/2021,0
25/07/2021,0
01/08/2021,0
08/08/2021,0
15/08/2021,0
22/08/2021,0
29/08/2021,0
05/09/2021,0
12/09/2021,0
19/09/2021,0
26/09/2021,0
03/10/2021,0
10/10/2021,0
17/10/2021,0
24/10/2021,0
31/10/2021,0
07/11/2021,0
14/11/2021,0
21/11/2021,0
28/11/2021,0
05/12/2021,0
12/12/2021,0
19/12/2021,0
26/12/2021,0
02/01/2022,0
09/01/2022,0
16/01/2022,0
23/01/2022,0
30/01/2022,0
06/02/2022,0
13/02/2022,0
20/02/2022,0
27/02/2022,0
06/03/2022,0
13/03/2022,0
20/03/2022,0
27/03/2022,0
03/04/2022,0
10/04/2022,0
17/04/2022,0
24/04/2022,0
01/05/2022,0
08/05/2022,0
15/05/2022,0
22/05/2022,3
29/05/2022,3
05/06/2022,3
12/06/2022,3
19/06/2022,3
26/06/2022,3
03/07/2022,3
10/07/2022,8
17/07/2022,8
24/07/2022,8
31/07/2022,8
07/08/2022,8
14/08/2022,8
21/08/2022,8
28/08/2022,20
04/09/2022,20
11/09/2022,20
18/09/2022,20
25/09/2022,20
02/10/2022,20
09/10/2022,23
16/10/2022,23
23/10/2022,23
30/10/2022,23
06/11/2022,163
13/11/2022,1259
20/11/2022,2257
27/11/2022,2710
04/12/2022,2779
11/12/2022,2779
18/12/2022,2779
25/12/2022,2779
01/01/2023,2779
08/01/2023,2779
15/01/2023,2779
22/01/2023,2779
29/01/2023,2779
05/02/2023,2779
12/02/2023,2779
19/02/2023,2779
26/02/2023,2779
05/03/2023,2779
12/03/2023,2779
19/03/2023,2779
26/03/2023,2779
02/04/2023,2779
09/04/2023,2779
16/04/2023,2779
23/04/2023,2779
30/04/2023,2779
07/05/2023,2779
14/05/2023,2779
21/05/2023,2779
28/05/2023,2779
04/06/2023,2779
11/06/2023,2941
18/06/2023,2943
25/06/2023,2943
02/07/2023,2943
09/07/2023,2943
16/07/2023,2943
23/07/2023,2943
30/07/2023,2943
06/08/2023,2943
13/08/2023,2943
20/08/2023,2943
27/08/2023,2943
03/09/2023,2943
10/09/2023,2943
17/09/2023,2943
24/09/2023,2943
01/10/2023,2943
08/10/2023,2943
15/10/2023,2943
22/10/2023,2943
29/10/2023,2943
05/11/2023,2943
12/11/2023,2943
19/11/2023,2943
26/11/2023,2943
03/12/2023,2943
10/12/2023,2943
17/12/2023,2943
